Basho,Oguruma,Kagamiyama,Azumazeki,Minezaki,Nakagawa,Izutsu,Takanohana,Kasugayama,Asahiyama,Mihogaseki,Magaki,Hanaregoma,Nishonoseki,Nakamura,Hanakago,Oshima,Tagonoura,Takashima,Kiriyama,Araiso,Isegahama,Hatachiyama,Oshiogawa,Takekuma,Kabutoyama,Wakamatsu,Tatsutagawa,Kise,Kumagatani,Onaruto,Kasugayama,Oyama,Hanakago,Takashima,Magaki,Nakagawa,Tanigawa,Minatogawa,Onogawa,Oitekaze
1994.05,25-0-O Kotokaze--61-,7-1-Y Kashiwado--30-,20-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,29-2-S Sakahoko-HT-27-,54-10-O Takanohana--14-Futagoyama,,8-0-K Wakafutase--4-,26-2-O Masuiyama II--47-,34-0-Y Wakanohana II--43-,25-1-O Kaiketsu--18-,9-1-S Kongo--60-,30-0-S Fujizakura--55-,13-0-S Daijuyama--17-,23-4-O Asahikuni--67-,,4-0-S Koboyama--86-,,2-0-K Futagodake--2-,6-0-O Kiyokuni--24-,,27-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,25-2-O Asashio--102-,12-1-S Aonosato--95-,10-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,4-0-S Kotetsuyama--63-,,,,,,,,,,
1994.07,22-0-O Kotokaze--61-,6-1-Y Kashiwado--30-,19-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,28-2-S Sakahoko--27-,54-10-O Takanohana--14-Futagoyama,,8-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,33-0-Y Wakanohana II--43-,24-0-O Kaiketsu--18-,9-1-S Kongo--60-,29-0-S Fujizakura--55-,13-0-S Daijuyama--17-,22-4-O Asahikuni--67-,,4-0-S Koboyama--86-,,1-0-K Futagodake--2-,6-0-O Kiyokuni--24-,5-0-O Hokutenyu-HB-19-,24-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,24-2-O Asashio--102-,13-1-S Aonosato--95-,10-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,3-0-S Kotetsuyama--63-,,,,,,,,,,
1994.09,22-0-O Kotokaze--61-,6-1-Y Kashiwado--30-,19-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,28-2-S Sakahoko--27-,54-10-O Takanohana--14-Futagoyama,,8-0-K Wakafutase--4-,21-2-O Masuiyama II--47-,33-0-Y Wakanohana II--43-,24-0-O Kaiketsu--18-,9-1-S Kongo--60-,29-0-S Fujizakura--55-,13-0-S Daijuyama--17-,22-4-O Asahikuni--67-,,4-0-S Koboyama--86-,,2-0-K Futagodake--2-,6-0-O Kiyokuni--24-,5-0-O Hokutenyu--19-,23-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,24-2-O Asashio--102-,13-1-S Aonosato--95-,10-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,3-0-S Kotetsuyama--63-,,,,,,,,,,
1994.11,20-0-O Kotokaze--61-,5-1-Y Kashiwado--30-,18-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,27-3-S Sakahoko--27-,52-10-O Takanohana--14-Futagoyama,,7-0-K Wakafutase--4-,20-2-O Masuiyama II--47-,32-0-Y Wakanohana II--43-,23-0-O Kaiketsu--18-,9-1-S Kongo--60-,28-0-S Fujizakura--55-,12-0-S Daijuyama--17-,22-3-O Asahikuni--67-,,4-0-S Koboyama--86-,,2-0-K Futagodake--2-,6-0-O Kiyokuni--24-,5-0-O Hokutenyu--19-,22-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,22-2-O Asashio--102-,13-1-S Aonosato--95-,10-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,1-0-S Kotetsuyama-HS-63-,,,,,,,,,,
1995.01,20-0-O Kotokaze--61-,5-1-Y Kashiwado--30-,17-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,26-3-S Sakahoko--27-,50-10-O Takanohana--14-Futagoyama,,7-0-K Wakafutase--4-,20-2-O Masuiyama II--47-,29-0-Y Wakanohana II--43-,22-0-O Kaiketsu--18-,8-1-S Kongo--60-,27-0-S Fujizakura--55-,12-0-S Daijuyama--17-,23-3-O Asahikuni--67-,,4-0-S Koboyama--86-,3-0-K Kurosegawa-HB-36-,2-0-K Futagodake--2-,5-0-O Kiyokuni--24-,6-0-O Hokutenyu--19-,22-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,23-2-O Asashio--102-,13-1-S Aonosato--95-,9-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,,,,,,,,,,,
1995.03,23-0-O Kotokaze--61-,9-0-Y Kashiwado--30-,15-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,29-3-S Sakahoko--27-,52-11-O Takanohana--14-Futagoyama,,7-1-K Wakafutase--4-,22-2-O Masuiyama II--47-,31-1-Y Wakanohana II--43-,24-0-O Kaiketsu--18-,13-1-S Kongo--60-,26-0-S Fujizakura--55-,13-0-S Daijuyama--17-,25-4-O Asahikuni--67-,,4-0-S Koboyama--86-,5-0-K Kurosegawa--36-,2-0-K Futagodake--2-,5-0-O Kiyokuni--24-,7-0-O Hokutenyu--19-,26-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,19-2-O Asashio--102-,14-1-S Aonosato--95-,10-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,,,,,,,,,,,
1995.05,21-0-O Kotokaze--61-,9-0-Y Kashiwado--30-,15-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,29-3-S Sakahoko--27-,49-11-O Takanohana--14-Futagoyama,,7-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,29-0-Y Wakanohana II--43-,24-0-O Kaiketsu--18-,13-1-S Kongo--60-,25-0-S Fujizakura--55-,14-0-S Daijuyama--17-,25-4-O Asahikuni--67-,,2-0-S Koboyama--86-,5-0-K Kurosegawa--36-,2-0-K Futagodake--2-,5-0-O Kiyokuni--24-,7-0-O Hokutenyu--19-,26-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,19-2-O Asashio--102-,14-1-S Aonosato--95-,10-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,,,,,,,,,,,
1995.07,20-0-O Kotokaze--61-,8-0-Y Kashiwado--30-,14-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,27-2-S Sakahoko--27-,48-11-O Takanohana--14-Futagoyama,,7-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,28-2-Y Wakanohana II--43-,20-0-O Kaiketsu--18-,13-1-S Kongo--60-,24-0-S Fujizakura--55-,14-0-S Daijuyama--17-,25-5-O Asahikuni--67-,,2-0-S Koboyama--86-,5-0-K Kurosegawa--36-,2-0-K Futagodake--2-,5-0-O Kiyokuni--24-,7-0-O Hokutenyu--19-,25-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,19-2-O Asashio--102-,14-1-S Aonosato--95-,10-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,,,,,,,,,,,
1995.09,20-0-O Kotokaze--61-,8-0-Y Kashiwado--30-,14-2-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,28-2-S Sakahoko--27-,47-11-O Takanohana--14-Futagoyama,,9-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,27-2-Y Wakanohana II--43-,20-0-O Kaiketsu--18-,13-1-S Kongo--60-,24-0-S Fujizakura--55-,13-0-S Daijuyama--17-,25-5-O Asahikuni--67-,,2-0-S Koboyama--86-,5-0-K Kurosegawa--36-,2-0-K Futagodake--2-,5-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,25-2-O Daikirin--68-,,6-0-M1 Daiyu--29-,19-2-O Asashio--102-,14-1-S Aonosato--95-,9-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,,,,,,,,,,,
1995.11,20-0-O Kotokaze--61-,8-0-Y Kashiwado--30-,13-2-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,28-2-S Sakahoko--27-,45-10-O Takanohana--14-Futagoyama,,9-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,26-3-Y Wakanohana II--43-,20-0-O Kaiketsu--18-,13-1-S Kongo--60-,21-1-S Fujizakura--55-,10-0-S Daijuyama--17-,24-4-O Asahikuni--67-,,2-0-S Koboyama--86-,5-0-K Kurosegawa--36-,2-0-K Futagodake--2-,5-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,25-1-O Daikirin--68-,,6-0-M1 Daiyu--29-,18-2-O Asashio--102-,14-1-S Aonosato--95-,8-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,,,,,,,,,,,
1996.01,20-0-O Kotokaze--61-,7-0-Y Kashiwado--30-,13-2-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,27-2-S Sakahoko--27-,42-10-O Takanohana--14-Futagoyama,,9-1-K Wakafutase--4-,22-2-O Masuiyama II--47-,27-3-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,13-1-S Kongo--60-,21-0-S Fujizakura--55-,9-0-S Daijuyama--17-,24-4-O Asahikuni--67-,,2-0-S Koboyama--86-,5-0-K Kurosegawa--36-,2-0-K Futagodake--2-,5-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,25-1-O Daikirin--68-,,6-0-M1 Daiyu--29-,18-2-O Asashio--102-,14-1-S Aonosato--95-,8-0-M9 Kiyonomori--37-,5-0-M8 Yoshinomine--41-,,,,,,,,,,,
1996.03,21-0-O Kotokaze--61-,9-0-Y Kashiwado--30-,13-2-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,28-2-S Sakahoko--27-,45-9-O Takanohana--14-Futagoyama,,8-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,30-3-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,15-1-S Kongo--60-,26-1-S Fujizakura--55-,9-0-S Daijuyama--17-,26-5-O Asahikuni--67-,,2-0-S Koboyama--86-,7-0-K Kurosegawa--36-,3-0-K Futagodake--2-,5-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,26-1-O Daikirin--68-,,6-0-M1 Daiyu--29-,22-2-O Asashio--102-,15-1-S Aonosato--95-,9-0-M9 Kiyonomori--37-,4-0-M8 Yoshinomine--41-,,,,,,,,,,,
1996.05,21-0-O Kotokaze--61-,9-0-Y Kashiwado--30-,14-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,27-1-S Sakahoko--27-,45-9-O Takanohana--14-Futagoyama,,8-1-K Wakafutase--4-,20-2-O Masuiyama II--47-,30-3-Y Wakanohana II--43-,18-0-O Kaiketsu--18-,14-1-S Kongo--60-,26-1-S Fujizakura--55-,9-0-S Daijuyama--17-,26-5-O Asahikuni--67-,,3-0-S Koboyama--86-,7-0-K Kurosegawa--36-,3-0-K Futagodake--2-,5-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,26-1-O Daikirin--68-,,6-0-M1 Daiyu--29-,22-2-O Asashio--102-,15-1-S Aonosato--95-,9-0-M9 Kiyonomori--37-,4-0-M8 Yoshinomine-HS-41-,,,,,,,,,,,
1996.07,20-0-O Kotokaze--61-,8-0-Y Kashiwado--30-,13-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,27-1-S Sakahoko--27-,44-9-O Takanohana--14-Futagoyama,,8-1-K Wakafutase--4-,20-2-O Masuiyama II--47-,30-3-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,14-1-S Kongo--60-,26-1-S Fujizakura--55-,8-0-S Daijuyama--17-,25-5-O Asahikuni--67-,,3-0-S Koboyama--86-,7-0-K Kurosegawa--36-,3-0-K Futagodake--2-,5-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,25-1-O Daikirin--68-,,5-0-M1 Daiyu--29-,23-2-O Asashio--102-,15-1-S Aonosato--95-,9-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1996.09,20-0-O Kotokaze--61-,8-0-Y Kashiwado--30-,13-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,25-1-S Sakahoko--27-,42-9-O Takanohana--14-Futagoyama,,8-1-K Wakafutase--4-,20-2-O Masuiyama II--47-,30-3-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,14-1-S Kongo--60-,26-1-S Fujizakura--55-,6-0-S Daijuyama--17-,25-5-O Asahikuni--67-,,3-0-S Koboyama--86-,7-0-K Kurosegawa--36-,3-0-K Futagodake--2-,5-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,25-1-O Daikirin--68-,,5-0-M1 Daiyu--29-,22-2-O Asashio--102-,15-1-S Aonosato--95-,8-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1996.11,19-0-O Kotokaze--61-,7-0-Y Kashiwado--30-,13-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,24-1-S Sakahoko--27-,43-9-O Takanohana--14-Futagoyama,,7-1-K Wakafutase--4-,20-2-O Masuiyama II--47-,30-3-Y Wakanohana II--43-,18-0-O Kaiketsu--18-,14-1-S Kongo--60-,26-1-S Fujizakura--55-,6-0-S Daijuyama--17-,21-4-O Asahikuni--67-,,3-0-S Koboyama--86-,7-0-K Kurosegawa--36-,3-0-K Futagodake--2-,4-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,23-1-O Daikirin--68-,,5-0-M1 Daiyu--29-,21-2-O Asashio--102-,15-1-S Aonosato--95-,8-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1997.01,19-0-O Kotokaze--61-,7-0-S Tagaryu-HT-30-,11-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,23-2-S Sakahoko--27-,42-9-O Takanohana--14-Futagoyama,,7-1-K Wakafutase--4-,20-2-O Masuiyama II--47-,30-3-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,14-1-S Kongo--60-,26-1-S Fujizakura--55-,6-0-S Daijuyama--17-,20-3-O Asahikuni--67-,,3-0-S Koboyama--86-,7-0-K Kurosegawa--36-,3-0-K Futagodake--2-,4-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,23-1-O Daikirin--68-,,5-0-M1 Daiyu--29-,21-2-O Asashio--102-,15-1-S Aonosato--95-,8-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1997.03,19-0-O Kotokaze--61-,8-0-S Tagaryu--30-,11-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,25-2-S Sakahoko--27-,46-8-O Takanohana--14-Futagoyama,,7-1-K Wakafutase--4-,21-2-O Masuiyama II--47-,31-3-Y Wakanohana II--43-,21-0-O Kaiketsu--18-,14-1-S Kongo--60-,29-1-S Fujizakura--55-,7-0-S Daijuyama--17-,21-3-O Asahikuni--67-,,5-0-S Koboyama--86-,9-0-K Kurosegawa--36-,3-0-K Futagodake--2-,4-0-O Kiyokuni--24-,13-0-O Hokutenyu--19-,25-1-O Daikirin--68-,,5-0-M1 Daiyu--29-,24-2-O Asashio--102-,16-1-S Aonosato--95-,8-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1997.05,20-0-O Kotokaze--61-,8-0-S Tagaryu--30-,12-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,25-2-S Sakahoko--27-,44-8-O Takanohana--14-Futagoyama,,7-1-O Daiju-HT-4-,20-2-O Masuiyama II--47-,31-3-Y Wakanohana II--43-,21-0-O Kaiketsu--18-,15-1-S Kongo--60-,28-0-S Fujizakura--55-,8-0-S Daijuyama--17-,20-3-O Asahikuni--67-,,4-0-S Koboyama--86-,10-0-K Kurosegawa--36-,3-0-K Futagodake--2-,5-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,25-1-O Daikirin--68-,,5-0-M1 Daiyu--29-,24-2-O Asashio--102-,16-1-S Aonosato--95-,7-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1997.07,19-0-O Kotokaze--61-,8-0-S Tagaryu--30-,11-1-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,24-2-S Sakahoko--27-,44-8-O Takanohana--14-Futagoyama,,7-1-O Daiju--4-,20-2-O Masuiyama II--47-,30-3-Y Wakanohana II--43-,21-0-O Kaiketsu--18-,15-1-S Kongo--60-,24-1-S Fujizakura--55-,8-0-S Daijuyama--17-,20-4-O Asahikuni--67-,,3-0-S Koboyama--86-,10-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,24-1-O Daikirin--68-,,5-0-M1 Daiyu--29-,22-2-O Asashio--102-,16-1-S Aonosato--95-,7-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1997.09,18-0-O Kotokaze--61-,7-0-S Tagaryu--30-,11-1-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,23-2-S Sakahoko--27-,43-7-O Takanohana--14-Futagoyama,1-0-M1 Kasugafuji-HB-32-,7-1-O Daiju--4-,20-2-O Masuiyama II--47-,29-3-Y Wakanohana II--43-,21-0-O Kaiketsu--18-,15-1-S Kongo--60-,23-1-S Fujizakura--55-,8-0-S Daijuyama--17-,20-4-O Asahikuni--67-,,3-0-S Koboyama--86-,11-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,24-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,22-2-O Asashio--102-,16-1-S Aonosato--95-,7-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1997.11,18-0-O Kotokaze--61-,6-0-S Tagaryu--30-,11-1-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,23-2-S Sakahoko--27-,42-7-O Takanohana--14-Futagoyama,2-0-M1 Kasugafuji--32-,7-1-O Daiju--4-,20-2-O Masuiyama II--47-,28-3-Y Wakanohana II--43-,17-0-O Kaiketsu--18-,15-1-S Kongo--60-,23-1-S Fujizakura--55-,8-0-S Daijuyama--17-,19-4-O Asahikuni--67-,,3-0-S Koboyama--86-,10-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,24-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,21-2-O Asashio--102-,15-1-S Aonosato--95-,7-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1998.01,17-0-O Kotokaze--61-,6-0-S Tagaryu--30-,11-1-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,23-2-S Sakahoko--27-,40-7-O Takanohana--14-Futagoyama,2-0-M1 Kasugafuji--32-,7-1-O Daiju--4-,20-2-O Masuiyama II--47-,27-3-Y Wakanohana II--43-,20-0-O Kaiketsu--18-,15-1-S Kongo--60-,23-0-S Fujizakura--55-,8-0-S Daijuyama--17-,19-4-O Asahikuni--67-,,4-0-S Koboyama--86-,10-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,25-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,21-2-O Asashio--102-,15-2-S Aonosato--95-,6-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1998.03,18-0-O Kotokaze--61-,7-0-S Tagaryu--30-,10-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,21-2-S Sakahoko--27-,43-7-O Takanohana--14-Futagoyama,4-0-M1 Kasugafuji--32-,9-1-O Daiju--4-,20-3-O Masuiyama II--47-,25-3-Y Wakanohana II--43-,21-0-O Kaiketsu--18-,15-1-S Kongo--60-,22-0-S Fujizakura--55-,9-0-S Daijuyama--17-,15-3-O Asahikuni--67-,,4-0-S Koboyama--86-,10-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,28-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,16-2-O Asashio--102-,14-1-S Aonosato--95-,6-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1998.05,17-0-O Kotokaze--61-,5-0-S Tagaryu--30-,10-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,22-2-S Sakahoko--27-,43-7-O Takanohana--14-Futagoyama,4-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,20-3-O Masuiyama II--47-,25-3-Y Wakanohana II--43-,21-0-O Kaiketsu--18-,15-1-S Kongo--60-,22-0-S Fujizakura--55-,9-0-S Daijuyama--17-,15-3-O Asahikuni--67-,,4-0-S Koboyama--86-,8-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,27-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,15-2-O Asashio--102-,14-1-S Aonosato--95-,6-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1998.07,16-0-O Kotokaze--61-,4-0-S Tagaryu--30-,10-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,21-2-S Sakahoko--27-,43-7-O Takanohana--14-Futagoyama,4-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,19-2-O Masuiyama II--47-,25-2-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,15-1-S Kongo--60-,22-0-S Fujizakura--55-,9-0-S Daijuyama--17-,15-3-O Asahikuni--67-,,4-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,27-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,15-2-O Asashio--102-,14-1-S Aonosato--95-,6-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1998.09,16-0-O Kotokaze--61-,4-0-S Tagaryu--30-,10-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,20-2-S Sakahoko--27-,41-7-O Takanohana--14-Futagoyama,5-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,20-2-O Masuiyama II--47-,25-2-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,15-1-S Kongo--60-,20-0-S Fujizakura--55-,9-0-S Daijuyama--17-,15-3-O Asahikuni--67-,,3-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,27-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,14-2-O Asashio--102-,14-2-S Aonosato--95-,6-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1998.11,14-0-O Kotokaze--61-,4-0-S Tagaryu--30-,10-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,20-2-S Sakahoko--27-,39-6-O Takanohana--14-Futagoyama,6-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,19-2-O Masuiyama II--47-,23-2-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,13-1-S Kongo--60-,19-0-S Fujizakura--55-,9-0-S Daijuyama--17-,15-3-O Asahikuni--67-,,3-0-S Koboyama--86-,7-0-K Kurosegawa--36-,5-0-K Futagodake--2-,3-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,26-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,13-2-O Asashio--102-,14-1-S Aonosato--95-,6-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1999.01,14-0-O Kotokaze--61-,4-0-S Tagaryu--30-,11-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,20-2-S Sakahoko--27-,39-6-O Takanohana--14-Futagoyama,5-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,19-2-O Masuiyama II--47-,22-2-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,12-1-S Kongo--60-,19-0-S Fujizakura--55-,9-0-S Daijuyama--17-,15-3-O Asahikuni--67-,,3-0-S Koboyama--86-,7-0-K Kurosegawa--36-,6-0-K Futagodake--2-,3-0-O Kiyokuni--24-,9-0-O Hokutenyu--19-,26-1-O Daikirin--68-,,4-0-M1 Daiyu--29-,14-2-O Asashio--102-,14-1-S Aonosato--95-,6-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1999.03,14-0-O Kotokaze--61-,6-0-S Tagaryu--30-,14-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,20-2-S Sakahoko--27-,38-6-O Takanohana--14-Futagoyama,4-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,19-2-O Masuiyama II--47-,28-2-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,14-1-S Kongo--60-,18-0-S Fujizakura--55-,10-0-S Daijuyama--17-,15-2-O Asahikuni--67-,,6-0-S Koboyama--86-,5-0-K Kurosegawa--36-,6-0-K Futagodake--2-,5-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,30-1-O Daikirin--68-,2-0-S Kurohimeyama-HB-87-,4-0-M1 Daiyu--29-,15-2-O Asashio--102-,13-1-S Aonosato--95-,6-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1999.05,14-0-O Kotokaze--61-,6-0-S Tagaryu--30-,14-1-S Takamiyama--6-,11-0-M2 Misugiiso--50-,,20-2-S Sakahoko--27-,37-5-O Takanohana--14-Futagoyama,4-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,19-3-O Masuiyama II--47-,28-2-Y Wakanohana II--43-,19-0-O Kaiketsu--18-,14-1-S Kongo--60-,18-0-S Fujizakura--55-,11-0-S Daijuyama--17-,15-2-O Asahikuni--67-,,7-0-S Koboyama--86-,5-0-K Kurosegawa--36-,6-0-K Futagodake--2-,5-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,30-1-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,15-2-O Asashio--102-,13-1-S Aonosato--95-,5-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1999.07,14-0-O Kotokaze--61-,6-0-S Tagaryu--30-,14-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,19-2-S Sakahoko--27-,35-5-O Takanohana--14-Futagoyama,4-0-M1 Kasugafuji--32-,8-0-O Daiju--4-,19-2-O Masuiyama II--47-,27-2-Y Wakanohana II--43-,16-0-O Kaiketsu--18-,12-1-S Kongo--60-,18-0-S Fujizakura--55-,11-0-S Daijuyama--17-,15-2-O Asahikuni--67-,,7-0-S Koboyama--86-,5-0-K Kurosegawa--36-,5-0-K Futagodake--2-,5-0-O Kiyokuni--24-,6-0-O Hokutenyu--19-,30-1-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,15-2-O Asashio--102-,12-1-S Aonosato--95-,5-0-M9 Kiyonomori--37-,,,,,,,,,,,,
1999.09,14-0-O Kotokaze--61-,6-0-S Tagaryu--30-,13-1-S Takamiyama--6-,10-0-M2 Misugiiso--50-,,19-2-S Sakahoko--27-,34-5-O Takanohana--14-Futagoyama,5-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,19-2-O Masuiyama II--47-,28-2-Y Wakanohana II--43-,16-0-O Kaiketsu--18-,12-1-S Kongo--60-,18-0-S Fujizakura--55-,11-0-S Daijuyama--17-,15-2-O Asahikuni--67-,,7-0-S Koboyama--86-,5-0-K Kurosegawa--36-,5-0-K Futagodake--2-,5-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,30-1-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,14-2-O Asashio--102-,10-1-S Aonosato--95-,5-0-M9 Kiyonomori--37-,,,,,,,,,,,,
