Basho,Overall,Arashio,Asahiyama,Asakayama,Dewanoumi,Fujishima,Futagoyama,Hakkaku,Hanaregoma,Irumagawa,Isegahama,Isenoumi,Kasugano,Kataonami,Kise,Kokonoe,Michinoku,Minato,Miyagino,Musashigawa,Naruto,Nishiiwa,Nishikido,Nishonoseki,Oitekaze,Onoe,Onomatsu,Oshima,Oshiogawa,Otake,Sadogatake,Sakaigawa,Shibatayama,Shikihide,Shikoroyama,Tagonoura,Takadagawa,Takasago,Takekuma,Tamanoi,Tatsunami,Tokitsukaze,Tokiwayama,Yamahibiki
2015.07,653-70----,12-1-K Oyutaka--3-,,5-0-O Kaio--5-,18-1-M2 Oginohana--9-,13-1-O Musoyama--12-,,29-1-Y Hokutoumi--15-,12-1-O Wakashimazu--60-Nishonoseki,13-0-S Tochitsukasa--23-,27-5-Y Asahifuji--24-,10-2-M3 Kitakachidoki--25-,26-3-S Tochinowaka--31-,6-2-S Tamakasuga--33-,36-7-M1 Higonoumi--37-,15-4-Y Chiyonofuji--40-,12-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,12-2-M13 Chikubayama--51-,8-0-Y Musashimaru--52-,,,9-0-S Mitoizumi--58-,,18-2-M2 Daishoyama--62-,11-2-K Hamanoshima--64-,16-3-S Masurao--66-,12-4-S Kaiki--99-Tomozuna,,9-1-J4 Dairyu--69-,35-2-S Kotonowaka--72-,23-5-K Ryogoku--73-,13-1-Y Onokuni--77-,13-0-M9 Kitazakura--78-,18-2-S Terao--79-,9-3-M8 Takanotsuru--82-,23-1-S Akinoshima--83-,14-1-O Asashio--84-,,28-1-O Tochiazuma--90-,16-0-K Asahiyutaka--94-,15-2-M3 Tokitsuumi--97-,15-0-S Masudayama--7-Chiganoura,17-2-Y Kitanoumi--107-Kitanoumi
2015.09,651-70----,12-1-K Oyutaka--3-,,5-0-O Kaio--5-,18-1-M2 Oginohana--9-,13-1-O Musoyama--12-,,28-1-Y Hokutoumi--15-,12-1-O Wakashimazu--60-Nishonoseki,13-0-S Tochitsukasa--23-,27-5-Y Asahifuji--24-,10-2-M3 Kitakachidoki--25-,25-3-S Tochinowaka--31-,6-2-S Tamakasuga--33-,36-7-M1 Higonoumi--37-,15-4-Y Chiyonofuji--40-,12-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,12-2-M13 Chikubayama--51-,11-0-Y Musashimaru--52-,,,9-0-S Mitoizumi--58-,,18-3-M2 Daishoyama--62-,11-2-K Hamanoshima--64-,16-2-S Masurao--66-,11-4-S Kaiki--99-Tomozuna,,9-1-J4 Dairyu--69-,34-2-S Kotonowaka--72-,23-5-K Ryogoku--73-,13-1-Y Onokuni--77-,13-0-M9 Kitazakura--78-,17-2-S Terao--79-,9-2-M8 Takanotsuru--82-,23-1-S Akinoshima--83-,14-1-O Asashio--84-,,28-1-O Tochiazuma--90-,16-0-K Asahiyutaka--94-,15-3-M3 Tokitsuumi--97-,15-0-S Masudayama--7-Chiganoura,17-2-Y Kitanoumi--107-Kitanoumi
2015.11,647-70----,12-1-K Oyutaka--3-,,5-0-O Kaio--5-,18-1-M2 Oginohana--9-,13-0-O Musoyama--12-,,28-1-Y Hokutoumi--15-,12-1-O Wakashimazu--60-Nishonoseki,12-0-S Tochitsukasa--23-,27-5-Y Asahifuji--24-,10-2-M3 Kitakachidoki--25-,25-3-S Tochinowaka--31-,6-2-S Tamakasuga--33-,36-6-M1 Higonoumi--37-,14-4-Y Chiyonofuji--40-,12-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,12-2-M13 Chikubayama--51-,12-0-Y Musashimaru--52-,,,8-0-S Mitoizumi--58-,,18-3-M2 Daishoyama--62-,11-2-K Hamanoshima--64-,16-3-S Masurao--66-,11-4-S Kaiki--99-Tomozuna,,9-1-J4 Dairyu--69-,35-2-S Kotonowaka--72-,23-5-K Ryogoku--73-,12-1-Y Onokuni--77-,13-0-M9 Kitazakura--78-,17-1-S Terao--79-,8-2-M8 Takanotsuru--82-,23-1-S Akinoshima--83-,14-2-O Asashio--84-,,28-2-O Tochiazuma--90-,16-0-K Asahiyutaka--94-,14-3-M3 Tokitsuumi--97-,15-0-S Masudayama--7-Chiganoura,16-2-Y Kitanoumi--107-Kitanoumi
2016.01,650-70----,12-1-K Oyutaka--3-,,6-0-O Kaio--5-,18-2-M2 Oginohana--9-,13-0-O Musoyama--12-,,27-1-Y Hokutoumi--15-,12-1-O Wakashimazu--60-Nishonoseki,13-0-S Tochitsukasa--23-,26-5-Y Asahifuji--24-,10-2-M3 Kitakachidoki--25-,24-3-S Tochinowaka--31-,6-1-S Tamakasuga--33-,34-5-M1 Higonoumi--37-,13-6-Y Chiyonofuji--40-,12-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,14-2-M13 Chikubayama--51-,14-0-Y Musashimaru--52-,,,8-0-S Mitoizumi--58-,,19-4-M2 Daishoyama--62-,12-2-K Hamanoshima--64-,16-2-S Masurao--66-,11-4-S Kaiki--99-Tomozuna,,9-1-J4 Dairyu--69-,36-2-S Kotonowaka--72-,24-5-K Ryogoku--73-,12-0-Y Onokuni--77-,13-0-M9 Kitazakura--78-,17-1-S Terao--79-,8-2-M8 Takanotsuru--82-,21-1-S Akinoshima--83-,15-2-O Asashio--84-,,29-2-O Tochiazuma--90-,16-0-K Asahiyutaka--94-,14-3-M3 Tokitsuumi--97-,13-0-S Masudayama--7-Chiganoura,16-2-M1 Ganyu-HT-103-
2016.03,685-70----,12-1-K Oyutaka--3-,,8-0-O Kaio--5-,18-2-M2 Oginohana--9-,12-1-O Musoyama--12-,,33-1-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,12-0-S Tochitsukasa--23-,29-5-Y Asahifuji--24-,11-2-M3 Kitakachidoki--25-,24-3-S Tochinowaka--31-,6-1-S Tamakasuga--33-,36-5-M1 Higonoumi--37-,13-6-Y Chiyonofuji--40-,12-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,13-2-M13 Chikubayama--51-,14-0-Y Musashimaru--52-,,,8-0-S Mitoizumi--58-,,20-4-M2 Daishoyama--62-,13-2-K Hamanoshima--64-,17-2-S Masurao--66-,11-4-S Kaiki--99-Tomozuna,,10-1-J4 Dairyu--69-,41-2-S Kotonowaka--72-,26-5-K Ryogoku--73-,13-0-Y Onokuni--77-,16-0-M9 Kitazakura--78-,18-1-S Terao--79-,7-2-M8 Takanotsuru--82-,21-1-S Akinoshima--83-,18-2-O Asashio--84-,,29-2-O Tochiazuma--90-,16-0-K Asahiyutaka--94-,14-2-M3 Tokitsuumi--97-,12-0-S Masudayama--7-Chiganoura,16-2-M1 Ganyu--103-
2016.05,685-70----,12-1-K Oyutaka--3-,,10-0-O Kaio--5-,19-2-M2 Oginohana--9-,13-0-O Musoyama--12-,,33-1-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,11-0-S Tochitsukasa--23-,28-5-Y Asahifuji--24-,11-2-M3 Kitakachidoki--25-,23-3-S Tochinowaka--31-,6-2-S Tamakasuga--33-,36-6-M1 Higonoumi--37-,13-6-Y Chiyonofuji--40-,12-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,13-2-M13 Chikubayama--51-,16-0-Y Musashimaru--52-,,,8-0-S Mitoizumi--58-,,18-4-M2 Daishoyama--62-,13-2-K Hamanoshima--64-,17-1-S Masurao--66-,11-3-S Kaiki--99-Tomozuna,,10-1-J4 Dairyu--69-,41-2-S Kotonowaka--72-,27-5-K Ryogoku--73-,13-0-Y Onokuni--77-,18-0-M9 Kitazakura--78-,17-1-S Terao--79-,7-2-M8 Takanotsuru--82-,21-1-S Akinoshima--83-,18-2-O Asashio--84-,,28-2-O Tochiazuma--90-,16-0-K Asahiyutaka--94-,13-2-M3 Tokitsuumi--97-,12-0-K Takamisugi-HT-7-Chiganoura,16-2-M1 Ganyu--103-
2016.07,673-70----,12-1-K Oyutaka--3-,3-0-S Kotonishiki-HB-4-,10-0-O Kaio--5-,17-2-M2 Oginohana--9-,13-0-O Musoyama--12-,,32-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,11-0-S Tochitsukasa--23-,27-5-Y Asahifuji--24-,11-2-M3 Kitakachidoki--25-,22-3-S Tochinowaka--31-,6-1-S Tamakasuga--33-,35-5-M1 Higonoumi--37-,14-6-Y Chiyonofuji--40-,12-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,12-2-M13 Chikubayama--51-,15-0-Y Musashimaru--52-,,,6-0-S Mitoizumi--58-,,18-4-M2 Daishoyama--62-,13-1-K Hamanoshima--64-,17-2-S Masurao--66-,11-4-S Kaiki--99-Tomozuna,,11-1-J4 Dairyu--69-,41-3-S Kotonowaka--72-,27-5-K Ryogoku--73-,13-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,17-1-S Terao--79-,7-2-M8 Takanotsuru--82-,21-1-S Akinoshima--83-,17-2-O Asashio--84-,,27-2-O Tochiazuma--90-,15-0-K Asahiyutaka--94-,13-2-M3 Tokitsuumi--97-,12-0-K Takamisugi--7-Chiganoura,16-2-M1 Ganyu--103-
2016.09,669-70----,12-1-K Oyutaka--3-,3-0-S Kotonishiki--4-,10-0-O Kaio--5-,17-1-M2 Oginohana--9-,13-0-O Musoyama--12-,,31-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,11-0-S Tochitsukasa--23-,28-5-Y Asahifuji--24-,11-2-M3 Kitakachidoki--25-,22-3-S Tochinowaka--31-,5-1-S Tamakasuga--33-,35-5-M1 Higonoumi--37-,14-6-O Chiyotaikai-HT-40-,12-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,11-2-M13 Chikubayama--51-,16-0-Y Musashimaru--52-,,,5-0-S Mitoizumi--58-,,18-4-M2 Daishoyama--62-,13-1-K Hamanoshima--64-,17-2-S Masurao--66-,10-4-S Kaiki--99-Tomozuna,,13-1-J4 Dairyu--69-,41-3-S Kotonowaka--72-,26-5-K Ryogoku--73-,13-1-Y Onokuni--77-,19-0-M9 Kitazakura--78-,16-1-S Terao--79-,7-2-M8 Takanotsuru--82-,20-1-S Akinoshima--83-,17-2-O Asashio--84-,,27-2-O Tochiazuma--90-,15-0-K Asahiyutaka--94-,13-2-M3 Tokitsuumi--97-,12-0-K Takamisugi--7-Chiganoura,16-2-M1 Ganyu--103-
2016.11,663-70----,12-1-K Oyutaka--3-,3-0-S Kotonishiki--4-,9-0-O Kaio--5-,17-1-M2 Oginohana--9-,13-0-O Musoyama--12-,,30-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,11-0-S Tochitsukasa--23-,33-5-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,22-3-S Tochinowaka--31-,5-1-S Tamakasuga--33-,35-4-M1 Higonoumi--37-,14-6-O Chiyotaikai--40-,11-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,10-3-M13 Chikubayama--51-,17-0-Y Musashimaru--52-,,,4-0-S Mitoizumi--58-,,41-5-M2 Daishoyama--62-,13-1-K Hamanoshima--64-,17-2-S Masurao--66-,10-4-S Kaiki--99-Tomozuna,,13-1-J4 Dairyu--69-,39-3-S Kotonowaka--72-,26-5-K Ryogoku--73-,13-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,16-1-S Terao--79-,7-2-M8 Takanotsuru--82-,20-2-S Akinoshima--83-,17-1-O Asashio--84-,,27-1-O Tochiazuma--90-,15-1-K Asahiyutaka--94-,12-2-M3 Tokitsuumi--97-,11-0-K Takamisugi--7-Chiganoura,15-2-M1 Ganyu--103-
2017.01,652-70----,12-1-K Oyutaka--3-,3-0-S Kotonishiki--4-,9-0-O Kaio--5-,16-1-M2 Oginohana--9-,14-0-O Musoyama--12-,,30-2-Y Hokutoumi--15-,12-1-O Wakashimazu--60-Nishonoseki,11-0-S Tochitsukasa--23-,34-6-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,22-3-S Tochinowaka--31-,4-1-S Tamakasuga--33-,36-5-M1 Higonoumi--37-,14-6-O Chiyotaikai--40-,12-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,10-3-M13 Chikubayama--51-,17-0-Y Musashimaru--52-,,,4-0-S Mitoizumi--58-,,29-5-M2 Daishoyama--62-,14-1-K Hamanoshima--64-,17-2-S Masurao--66-,11-4-S Kaiki--99-Tomozuna,,12-1-J4 Dairyu--69-,39-3-S Kotonowaka--72-,26-4-K Ryogoku--73-,13-1-Y Onokuni--77-,19-0-M9 Kitazakura--78-,17-1-S Terao--79-,7-2-M8 Takanotsuru--82-,18-2-S Akinoshima--83-,17-0-O Asashio--84-,,27-1-O Tochiazuma--90-,15-1-K Asahiyutaka--94-,12-2-M3 Tokitsuumi--97-,10-0-K Takamisugi--7-Chiganoura,15-1-M1 Ganyu--103-
2017.03,692-70----,12-1-K Oyutaka--3-,4-0-S Kotonishiki--4-,10-0-O Kaio--5-,17-1-M2 Oginohana--9-,17-0-O Musoyama--12-,,29-2-Y Hokutoumi--15-,13-1-O Wakashimazu--60-Nishonoseki,11-0-S Tochitsukasa--23-,34-6-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,21-3-S Tochinowaka--31-,4-1-S Tamakasuga--33-,37-4-M1 Higonoumi--37-,16-6-O Chiyotaikai--40-,12-0-O Kirishima--46-,11-1-M2 Minatofuji--48-,13-3-M13 Chikubayama--51-,16-0-Y Musashimaru--52-,,,6-0-S Mitoizumi--58-,,18-5-M2 Daishoyama--62-,16-1-K Hamanoshima--64-,18-1-S Masurao--66-,11-4-S Kaiki--99-Tomozuna,,13-1-J4 Dairyu--69-,45-3-S Kotonowaka--72-,25-4-K Ryogoku--73-,12-0-Y Onokuni--77-,22-0-M9 Kitazakura--78-,20-1-S Terao--79-,12-2-M8 Takanotsuru--82-,18-2-S Akinoshima--83-,18-1-O Asashio--84-,,28-2-O Tochiazuma--90-,18-1-K Asahiyutaka--94-,14-2-M3 Tokitsuumi--97-,10-0-K Takamisugi--7-Chiganoura,16-2-M1 Ganyu--103-
2017.05,690-70----,12-1-K Oyutaka--3-,4-0-S Kotonishiki--4-,11-0-O Kaio--5-,17-1-M2 Oginohana--9-,17-0-O Musoyama--12-,,29-2-Y Hokutoumi--15-,13-1-O Wakashimazu--60-Nishonoseki,11-0-S Tochitsukasa--23-,34-6-Y Asahifuji--24-,13-2-M3 Kitakachidoki--25-,21-3-S Tochinowaka--31-,4-1-S Tamakasuga--33-,37-4-M1 Higonoumi--37-,16-6-O Chiyotaikai--40-,12-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,14-3-M13 Chikubayama--51-,15-0-Y Musashimaru--52-,3-0-O Kotooshu-HB-56-,,6-0-S Mitoizumi--58-,,18-5-M2 Daishoyama--62-,16-1-K Hamanoshima--64-,17-1-S Masurao--66-,11-4-S Kaiki--99-Tomozuna,,13-1-J4 Dairyu--69-,43-3-S Kotonowaka--72-,25-4-K Ryogoku--73-,12-0-Y Onokuni--77-,22-0-M9 Kitazakura--78-,20-1-S Terao--79-,12-2-M8 Takanotsuru--82-,18-2-S Akinoshima--83-,18-1-O Asashio--84-,,27-1-O Tochiazuma--90-,17-2-K Asahiyutaka--94-,14-2-M3 Tokitsuumi--97-,10-0-K Takamisugi--7-Chiganoura,14-1-M1 Ganyu--103-
2017.07,676-70----,12-1-K Oyutaka--3-,5-0-S Kotonishiki--4-,11-0-O Kaio--5-,16-1-M2 Oginohana--9-,16-0-O Musoyama--12-,,28-2-Y Hokutoumi--15-,13-1-O Wakashimazu--60-Nishonoseki,11-0-S Tochitsukasa--23-,29-6-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,21-3-S Tochinowaka--31-,4-1-S Tamakasuga--33-,37-4-M1 Higonoumi--37-,16-6-O Chiyotaikai--40-,12-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,14-3-M13 Chikubayama--51-,16-0-Y Musashimaru--52-,4-0-O Kotooshu--56-,,6-0-S Mitoizumi--58-,,18-6-M2 Daishoyama--62-,16-1-K Hamanoshima--64-,16-1-S Masurao--66-,11-3-S Kyokutenho-HT-99-Tomozuna,,13-1-J4 Dairyu--69-,42-3-S Kotonowaka--72-,24-4-K Ryogoku--73-,11-0-Y Onokuni--77-,21-0-M9 Kitazakura--78-,20-2-S Terao--79-,13-2-M8 Takanotsuru--82-,18-2-S Akinoshima--83-,17-1-O Asashio--84-,,26-1-O Tochiazuma--90-,17-2-K Asahiyutaka--94-,14-2-M3 Tokitsuumi--97-,9-0-K Takamisugi--7-Chiganoura,14-1-M1 Ganyu--103-
2017.09,676-70----,12-1-K Oyutaka--3-,6-0-S Kotonishiki--4-,11-0-O Kaio--5-,16-1-M2 Oginohana--9-,17-0-O Musoyama--12-,,28-2-Y Hokutoumi--15-,13-1-O Wakashimazu--60-Nishonoseki,10-0-S Tochitsukasa--23-,29-6-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,20-3-S Tochinowaka--31-,4-1-S Tamakasuga--33-,37-6-M1 Higonoumi--37-,16-6-O Chiyotaikai--40-,13-0-O Kirishima--46-,9-1-M2 Minatofuji--48-,14-3-M13 Chikubayama--51-,17-0-Y Musashimaru--52-,4-0-O Kotooshu--56-,,6-0-S Mitoizumi--58-,,18-5-M2 Daishoyama--62-,15-0-K Hamanoshima--64-,16-1-S Masurao--66-,10-3-S Kyokutenho--99-Tomozuna,,13-1-J4 Dairyu--69-,42-3-S Kotonowaka--72-,23-4-K Ryogoku--73-,11-0-Y Onokuni--77-,20-0-M9 Kitazakura--78-,20-2-S Terao--79-,13-2-M8 Takanotsuru--82-,18-2-S Akinoshima--83-,17-1-O Asashio--84-,,26-1-O Tochiazuma--90-,17-1-K Asahiyutaka--94-,15-2-M3 Tokitsuumi--97-,10-0-K Takamisugi--7-Chiganoura,14-1-M1 Ganyu--103-
2017.11,671-70----,12-1-K Oyutaka--3-,6-0-S Kotonishiki--4-,11-0-O Kaio--5-,14-1-M2 Oginohana--9-,16-0-O Musoyama--12-,,27-2-Y Hokutoumi--15-,12-1-O Wakashimazu--60-Nishonoseki,9-0-S Tochitsukasa--23-,33-6-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,21-3-S Tochinowaka--31-,3-1-S Tamakasuga--33-,36-5-M1 Higonoumi--37-,16-6-O Chiyotaikai--40-,13-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,14-3-M13 Chikubayama--51-,17-0-Y Musashimaru--52-,4-0-O Kotooshu--56-,,6-0-S Mitoizumi--58-,,18-5-M2 Daishoyama--62-,15-0-K Hamanoshima--64-,17-1-S Masurao--66-,10-3-S Kyokutenho--99-Tomozuna,,13-1-J4 Dairyu--69-,43-3-S Kotonowaka--72-,23-4-K Ryogoku--73-,10-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,19-2-S Terao--79-,13-2-M8 Takanotsuru--82-,18-2-S Akinoshima--83-,17-1-O Asashio--84-,,26-1-O Tochiazuma--90-,17-1-K Asahiyutaka--94-,15-2-M3 Tokitsuumi--97-,10-1-K Takamisugi--7-Chiganoura,13-0-M1 Ganyu--103-
2018.01,671-70----,12-1-K Oyutaka--3-,6-0-S Kotonishiki--4-,11-0-O Kaio--5-,14-1-M2 Oginohana--9-,16-0-O Musoyama--12-,,27-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,8-0-S Tochitsukasa--23-,32-4-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,21-4-S Tochinowaka--31-,3-1-S Tamakasuga--33-,36-5-M1 Higonoumi--37-,17-5-O Chiyotaikai--40-,13-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,14-3-M13 Chikubayama--51-,18-0-Y Musashimaru--52-,4-0-O Kotooshu--56-,,6-1-S Mitoizumi--58-,,18-6-M2 Daishoyama--62-,15-0-K Hamanoshima--64-,17-1-S Masurao--66-,10-3-S Kyokutenho--99-Tomozuna,,14-1-J4 Dairyu--69-,43-3-S Kotonowaka--72-,24-4-K Ryogoku--73-,9-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,19-2-S Terao--79-,13-2-M8 Takanotsuru--82-,18-2-S Akinoshima--83-,18-1-O Asashio--84-,,27-1-O Tochiazuma--90-,17-2-K Asahiyutaka--94-,15-2-M3 Tokitsuumi--97-,10-1-K Takamisugi--7-Chiganoura,13-0-M1 Ganyu--103-
2018.03,700-70----,12-1-K Oyutaka--3-,7-0-S Kotonishiki--4-,12-0-O Kaio--5-,15-1-M2 Oginohana--9-,18-0-O Musoyama--12-,,28-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,9-0-S Tochitsukasa--23-,30-5-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,21-3-S Tochinowaka--31-,3-1-S Tamakasuga--33-,37-5-M1 Higonoumi--37-,18-5-O Chiyotaikai--40-,15-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,14-3-M13 Chikubayama--51-,19-0-Y Musashimaru--52-,5-0-O Kotooshu--56-,5-0-S Wakanosato-HB-57-,6-1-S Mitoizumi--58-,,20-7-M2 Daishoyama--62-,16-0-K Hamanoshima--64-,16-1-S Masurao--66-,11-3-S Kyokutenho--99-Tomozuna,,14-0-J4 Dairyu--69-,47-3-S Kotonowaka--72-,24-3-K Ryogoku--73-,8-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,21-2-S Terao--79-,13-2-M8 Takanotsuru--82-,20-2-S Akinoshima--83-,19-1-O Asashio--84-,,29-1-O Tochiazuma--90-,17-1-K Asahiyutaka--94-,13-2-M3 Tokitsuumi--97-,11-1-K Takamisugi--7-Chiganoura,13-0-M1 Ganyu--103-
2018.05,708-70----,12-2-K Oyutaka--3-,8-0-S Kotonishiki--4-,12-0-O Kaio--5-,15-1-M2 Oginohana--9-,12-0-O Musoyama--12-,7-0-O Miyabiyama-HB-14-,28-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,9-0-S Tochitsukasa--23-,30-5-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,21-3-S Tochinowaka--31-,3-1-S Tamakasuga--33-,37-5-M1 Higonoumi--37-,19-5-O Chiyotaikai--40-,14-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,14-2-M13 Chikubayama--51-,19-0-Y Musashimaru--52-,8-0-O Kotooshu--56-,7-0-S Wakanosato--57-,6-1-S Mitoizumi--58-,,20-7-M2 Daishoyama--62-,16-0-K Hamanoshima--64-,16-1-S Masurao--66-,10-3-S Kyokutenho--99-Tomozuna,,13-0-J4 Dairyu--69-,46-3-S Kotonowaka--72-,25-3-K Ryogoku--73-,8-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,21-2-S Terao--79-,13-2-M8 Takanotsuru--82-,20-3-S Akinoshima--83-,19-2-O Asashio--84-,,29-1-O Tochiazuma--90-,18-1-K Asahiyutaka--94-,15-2-M3 Tokitsuumi--97-,11-1-K Takamisugi--7-Chiganoura,13-0-M1 Ganyu--103-
2018.07,694-70----,12-2-K Oyutaka--3-,7-0-S Kotonishiki--4-,12-0-O Kaio--5-,15-1-M2 Oginohana--9-,12-0-O Musoyama--12-,6-0-O Miyabiyama--14-,27-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,9-0-S Tochitsukasa--23-,28-4-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,21-3-S Tochinowaka--31-,3-1-S Tamakasuga--33-,37-7-M1 Higonoumi--37-,19-6-O Chiyotaikai--40-,13-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,14-2-M13 Chikubayama--51-,18-0-Y Musashimaru--52-,8-0-O Kotooshu--56-,7-0-S Wakanosato--57-,6-1-S Mitoizumi--58-,,20-7-M2 Daishoyama--62-,16-0-K Hamanoshima--64-,15-1-S Masurao--66-,10-3-S Kyokutenho--99-Tomozuna,,13-0-J4 Dairyu--69-,44-3-S Kotonowaka--72-,25-3-K Ryogoku--73-,8-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,21-2-S Terao--79-,13-2-M8 Takanotsuru--82-,20-2-S Akinoshima--83-,19-1-O Asashio--84-,,29-1-O Tochiazuma--90-,17-1-K Asahiyutaka--94-,15-2-M3 Tokitsuumi--97-,11-1-K Takamisugi--7-Chiganoura,13-0-M1 Ganyu--103-
2018.09,693-70----,12-1-K Oyutaka--3-,8-0-S Kotonishiki--4-,12-0-O Kaio--5-,15-1-M2 Oginohana--9-,12-0-O Musoyama--12-,7-0-O Miyabiyama--14-,27-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,9-0-S Tochitsukasa--23-,26-3-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,21-3-S Tochinowaka--31-,3-1-S Tamakasuga--33-,37-6-M1 Higonoumi--37-,19-6-O Chiyotaikai--40-,14-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,14-3-M13 Chikubayama--51-,18-0-Y Musashimaru--52-,8-0-O Kotooshu--56-,7-0-S Wakanosato--57-,7-1-S Mitoizumi--58-,,20-7-M2 Daishoyama--62-,16-0-K Hamanoshima--64-,15-1-S Masurao--66-,10-3-S Kyokutenho--99-Tomozuna,,13-0-J4 Dairyu--69-,44-3-S Kotonowaka--72-,25-3-K Ryogoku--73-,8-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,21-2-S Terao--79-,13-2-M8 Takanotsuru--82-,20-3-S Akinoshima--83-,19-1-O Asashio--84-,,29-1-O Tochiazuma--90-,17-2-K Asahiyutaka--94-,14-2-M3 Tokitsuumi--97-,11-1-K Takamisugi--7-Chiganoura,13-0-M1 Ganyu--103-
2018.11,681-70----,12-1-K Oyutaka--3-,7-0-S Kotonishiki--4-,11-0-O Kaio--5-,14-1-M2 Oginohana--9-,12-0-O Musoyama--12-,7-0-O Miyabiyama--14-,26-2-Y Hokutoumi--15-,11-1-O Wakashimazu--60-Nishonoseki,9-0-S Tochitsukasa--23-,26-3-Y Asahifuji--24-,12-2-M3 Kitakachidoki--25-,20-3-S Tochinowaka--31-,3-1-S Tamakasuga--33-,37-5-M1 Higonoumi--37-,19-6-O Chiyotaikai--40-,14-0-O Kirishima--46-,8-1-M2 Minatofuji--48-,14-3-M13 Chikubayama--51-,18-0-Y Musashimaru--52-,8-0-O Kotooshu--56-,7-0-S Wakanosato--57-,7-2-S Mitoizumi--58-,,20-7-M2 Daishoyama--62-,16-0-K Hamanoshima--64-,14-1-S Masurao--66-,10-3-S Kyokutenho--99-Tomozuna,,13-0-J4 Dairyu--69-,44-3-S Kotonowaka--72-,26-3-K Ryogoku--73-,7-0-Y Onokuni--77-,19-0-M9 Kitazakura--78-,20-1-S Terao--79-,13-2-M8 Takanotsuru--82-,20-3-S Akinoshima--83-,19-1-O Asashio--84-,,28-1-O Tochiazuma--90-,16-1-K Asahiyutaka--94-,13-3-M3 Tokitsuumi--97-,18-4-K Takamisugi--7-Chiganoura,12-0-M1 Ganyu--103-
